Date,PearClass,Price
20160807,H,"39,660"
20160807,H,"36,000"
20160807,H,"27,000"
20160807,H,"43,000"
20160807,H,"39,000"
20160807,H,"25,000"
20160807,H,"39,660"
20160807,H,"30,000"
20160807,H,"43,000"
20160807,H,"27,000"
20160807,H,"35,000"
20160807,H,"43,000"
20160807,H,"30,000"
20160807,H,"39,660"
20160807,H,"30,000"
20160807,H,"24,950"
20160807,H,"43,000"
20160807,H,"25,000"
20160807,H,"29,000"
20160807,H,"43,000"
20160807,M,"19,800"
20160807,M,"25,000"
20160807,M,"25,000"
20160807,M,"24,950"
20160807,M,"23,000"
20160807,M,"23,000"
20160807,M,"24,950"
20160807,M,"20,000"
20160807,M,"20,000"
20160807,M,"20,000"
20160807,M,"22,000"
20160807,M,"25,000"
20160807,M,"24,950"
20160807,M,"22,000"
20160807,M,"24,950"
20160807,M,"24,950"
20160807,H,"30,300"
20160806,H,"30,000"
20160806,M,"25,000"
20160806,H,"43,000"
20160806,H,"25,000"
20160806,H,"30,000"
20160806,H,"43,000"
20160806,H,"27,000"
20160806,H,"35,000"
20160806,H,"43,000"
20160806,H,"30,000"
20160806,H,"39,660"
20160806,H,"43,000"
20160806,H,"30,300"
20160806,H,"29,300"
20160806,H,"27,000"
20160806,H,"39,660"
20160806,H,"36,000"
20160806,H,"27,000"
20160806,H,"43,000"
20160806,H,"39,000"
20160806,H,"29,000"
20160806,H,"43,000"
20160806,H,"25,000"
20160806,H,"39,660"
20160806,M,"20,000"
20160806,M,"20,000"
20160806,M,"22,000"
20160806,M,"24,950"
20160806,M,"23,000"
20160806,M,"24,750"
20160806,M,"23,000"
20160806,M,"24,950"
20160806,M,"20,000"
20160806,M,"25,000"
20160806,M,"24,950"
20160806,M,"24,950"
20160806,M,"20,000"
20160806,M,"24,950"
20160806,M,"22,000"
20160806,M,"19,800"
20160806,M,"25,000"
20160806,H,"24,950"
20160805,H,"43,000"
20160805,M,"20,000"
20160805,H,"29,300"
20160805,H,"27,000"
20160805,H,"39,660"
20160805,H,"36,000"
20160805,H,"27,000"
20160805,H,"43,000"
20160805,H,"39,000"
20160805,H,"29,000"
20160805,H,"43,000"
20160805,H,"30,000"
20160805,H,"39,660"
20160805,H,"30,000"
20160805,H,"24,950"
20160805,H,"43,000"
20160805,H,"25,000"
20160805,H,"43,000"
20160805,H,"25,000"
20160805,H,"39,660"
20160805,H,"30,000"
20160805,H,"43,000"
20160805,H,"27,000"
20160805,H,"35,000"
20160805,M,"20,000"
20160805,M,"20,000"
20160805,M,"22,000"
20160805,M,"24,950"
20160805,M,"23,000"
20160805,M,"24,750"
20160805,M,"23,000"
20160805,M,"24,950"
20160805,M,"20,000"
20160805,M,"25,000"
20160805,M,"24,950"
20160805,M,"22,000"
20160805,M,"19,800"
20160805,M,"25,000"
20160805,M,"25,000"
20160805,M,"24,950"
20160805,M,"24,950"
20160805,H,"30,300"
20160804,H,"27,000"
20160804,M,"20,000"
20160804,H,"36,000"
20160804,H,"27,000"
20160804,H,"43,000"
20160804,H,"29,000"
20160804,H,"43,000"
20160804,H,"25,000"
20160804,H,"39,660"
20160804,H,"30,000"
20160804,H,"43,000"
20160804,H,"27,000"
20160804,H,"35,000"
20160804,H,"43,000"
20160804,H,"30,000"
20160804,H,"39,660"
20160804,H,"30,000"
20160804,H,"24,950"
20160804,H,"43,000"
20160804,H,"25,000"
20160804,H,"43,000"
20160804,H,"30,300"
20160804,H,"29,300"
20160804,M,"20,000"
20160804,M,"22,000"
20160804,M,"24,950"
20160804,M,"20,000"
20160804,M,"23,000"
20160804,M,"24,750"
20160804,M,"23,000"
20160804,M,"24,950"
20160804,M,"20,000"
20160804,M,"25,000"
20160804,M,"24,950"
20160804,M,"22,000"
20160804,M,"19,800"
20160804,M,"25,000"
20160804,M,"25,000"
20160804,M,"24,950"
20160804,M,"24,950"
20160804,H,"39,660"
20160803,H,"30,000"
20160803,M,"24,950"
20160803,H,"43,000"
20160803,H,"25,000"
20160803,H,"43,000"
20160803,H,"30,300"
20160803,H,"29,300"
20160803,H,"27,000"
20160803,H,"39,660"
20160803,H,"36,000"
20160803,H,"27,000"
20160803,H,"43,000"
20160803,H,"29,000"
20160803,H,"43,000"
20160803,H,"25,000"
20160803,H,"39,660"
20160803,H,"30,000"
20160803,H,"43,000"
20160803,H,"27,000"
20160803,H,"35,000"
20160803,H,"43,000"
20160803,H,"25,000"
20160803,H,"39,660"
20160803,M,"20,000"
20160803,M,"25,000"
20160803,M,"24,950"
20160803,M,"20,000"
20160803,M,"20,000"
20160803,M,"22,000"
20160803,M,"24,950"
20160803,M,"23,000"
20160803,M,"24,950"
20160803,M,"20,000"
20160803,M,"22,000"
20160803,M,"25,800"
20160803,M,"20,000"
20160803,M,"25,000"
20160803,M,"24,950"
20160803,M,"24,750"
20160803,M,"23,000"
20160803,H,"24,950"
20160802,H,"30,300"
20160802,H,"29,300"
20160802,H,"27,000"
20160802,H,"39,660"
20160802,H,"36,000"
20160802,H,"27,000"
20160802,H,"43,000"
20160802,H,"29,000"
20160802,H,"43,000"
20160802,H,"25,000"
20160802,H,"39,660"
20160802,H,"25,000"
20160802,H,"43,000"
20160802,H,"25,000"
20160802,H,"43,000"
20160802,H,"35,000"
20160802,H,"43,000"
20160802,H,"25,000"
20160802,H,"39,660"
20160802,H,"25,000"
20160802,H,"24,950"
20160802,H,"43,000"
20160802,H,"25,000"
20160802,M,"20,000"
20160802,M,"20,000"
20160802,M,"22,000"
20160802,M,"24,950"
20160802,M,"23,000"
20160802,M,"24,750"
20160802,M,"23,000"
20160802,M,"24,950"
20160802,M,"20,000"
20160802,M,"20,000"
20160802,M,"24,950"
20160802,M,"20,000"
20160802,M,"25,800"
20160802,M,"20,000"
20160802,M,"20,000"
20160802,M,"24,950"
20160802,M,"24,950"
20160802,M,"20,000"
20160801,H,"30,300"
20160801,M,"20,000"
20160801,H,"27,000"
20160801,H,"39,660"
20160801,H,"36,000"
20160801,H,"27,000"
20160801,H,"43,000"
20160801,H,"43,000"
20160801,H,"29,000"
20160801,H,"43,000"
20160801,H,"25,000"
20160801,H,"39,660"
20160801,H,"25,000"
20160801,H,"43,000"
20160801,H,"25,000"
20160801,H,"35,000"
20160801,H,"43,000"
20160801,H,"25,000"
20160801,H,"39,660"
20160801,H,"25,000"
20160801,H,"24,950"
20160801,H,"43,000"
20160801,H,"25,000"
20160801,M,"20,000"
20160801,M,"20,000"
20160801,M,"22,000"
20160801,M,"23,000"
20160801,M,"24,750"
20160801,M,"23,000"
20160801,M,"24,950"
20160801,M,"20,000"
20160801,M,"20,000"
20160801,M,"24,950"
20160801,M,"20,000"
20160801,M,"25,800"
20160801,M,"20,000"
20160801,M,"20,000"
20160801,M,"24,950"
20160801,M,"24,950"
20160801,H,"29,300"
20160731,M,"24,750"
20160731,H,"25,000"
20160731,M,"24,950"
20160731,M,"20,000"
20160731,M,"25,800"
20160731,M,"20,000"
20160731,M,"20,000"
20160731,M,"24,950"
20160731,M,"24,950"
20160731,M,"20,000"
20160731,M,"20,000"
20160731,M,"20,000"
20160731,M,"22,000"
20160731,M,"23,000"
20160731,M,"20,000"
20160731,M,"20,000"
20160731,M,"24,950"
20160731,H,"43,000"
20160731,H,"30,300"
20160731,H,"29,300"
20160731,H,"27,000"
20160731,H,"39,660"
20160731,H,"36,000"
20160731,H,"27,000"
20160731,H,"43,000"
20160731,H,"29,000"
20160731,H,"43,000"
20160731,H,"25,000"
20160731,H,"39,660"
20160731,H,"25,000"
20160731,H,"43,000"
20160731,H,"25,000"
20160731,H,"35,000"
20160731,H,"43,000"
20160731,H,"25,000"
20160731,H,"39,660"
20160731,H,"25,000"
20160731,H,"24,950"
20160731,H,"43,000"
20160731,M,"23,000"
20160730,H,"43,000"
20160730,H,"25,000"
20160730,H,"39,660"
20160730,H,"25,000"
20160730,H,"43,000"
20160730,H,"30,300"
20160730,H,"29,300"
20160730,H,"27,000"
20160730,H,"39,660"
20160730,H,"36,000"
20160730,H,"27,000"
20160730,H,"43,000"
20160730,H,"29,000"
20160730,H,"43,000"
20160730,H,"25,000"
20160730,H,"39,660"
20160730,H,"25,000"
20160730,M,"20,000"
20160730,M,"25,800"
20160730,M,"20,000"
20160730,M,"20,000"
20160730,M,"24,950"
20160730,M,"24,950"
20160730,M,"20,000"
20160730,M,"20,000"
20160730,M,"20,000"
20160730,M,"22,000"
20160730,M,"23,000"
20160730,M,"24,750"
20160730,M,"23,000"
20160730,M,"24,950"
20160730,M,"20,000"
20160730,M,"20,000"
20160730,M,"24,950"
20160730,H,"24,950"
20160730,H,"43,000"
20160730,H,"25,000"
20160730,H,"43,000"
20160730,H,"25,000"
20160730,H,"39,660"
20160730,H,"35,000"
20160729,H,"43,000"
20160729,M,"20,000"
20160729,H,"29,300"
20160729,H,"27,000"
20160729,H,"39,660"
20160729,H,"36,000"
20160729,H,"27,000"
20160729,H,"43,000"
20160729,H,"29,000"
20160729,H,"43,000"
20160729,H,"25,000"
20160729,H,"39,660"
20160729,H,"25,000"
20160729,H,"43,000"
20160729,H,"25,000"
20160729,H,"39,660"
20160729,H,"35,000"
20160729,H,"43,000"
20160729,H,"25,000"
20160729,H,"39,660"
20160729,H,"25,000"
20160729,H,"24,950"
20160729,H,"43,000"
20160729,H,"25,000"
20160729,M,"20,000"
20160729,M,"20,000"
20160729,M,"22,000"
20160729,M,"23,700"
20160729,M,"23,000"
20160729,M,"24,750"
20160729,M,"23,000"
20160729,M,"24,950"
20160729,M,"20,000"
20160729,M,"20,000"
20160729,M,"24,950"
20160729,M,"20,000"
20160729,M,"25,800"
20160729,M,"20,000"
20160729,M,"20,000"
20160729,M,"24,950"
20160729,M,"24,950"
20160729,H,"30,300"
20160728,H,"25,000"
20160728,H,"39,660"
20160728,H,"25,000"
20160728,H,"24,950"
20160728,H,"43,000"
20160728,H,"25,000"
20160728,H,"43,000"
20160728,H,"30,300"
20160728,H,"29,300"
20160728,H,"27,000"
20160728,H,"39,660"
20160728,H,"36,000"
20160728,M,"20,000"
20160728,M,"20,000"
20160728,M,"22,000"
20160728,M,"23,700"
20160728,M,"23,000"
20160728,M,"24,750"
20160728,M,"23,000"
20160728,M,"24,950"
20160728,M,"20,000"
20160728,M,"20,000"
20160728,M,"24,950"
20160728,M,"20,000"
20160728,M,"25,800"
20160728,M,"20,000"
20160728,M,"20,000"
20160728,M,"24,950"
20160728,M,"24,950"
20160728,M,"20,000"
20160728,H,"27,000"
20160728,H,"43,000"
20160728,H,"29,000"
20160728,H,"43,000"
20160728,H,"25,000"
20160728,H,"39,660"
20160728,H,"25,000"
20160728,H,"43,000"
20160728,H,"25,000"
20160728,H,"39,660"
20160728,H,"43,000"
20160728,H,"35,000"
20160728,H,"43,000"
20160727,M,"20,000"
20160727,M,"20,000"
20160727,M,"24,950"
20160727,H,"43,000"
20160727,H,"43,000"
20160727,H,"25,000"
20160727,H,"30,300"
20160727,H,"29,300"
20160727,H,"27,000"
20160727,H,"39,660"
20160727,H,"36,000"
20160727,H,"27,000"
20160727,H,"43,000"
20160727,H,"29,000"
20160727,H,"43,000"
20160727,H,"25,000"
20160727,H,"39,660"
20160727,H,"25,000"
20160727,H,"43,000"
20160727,H,"25,000"
20160727,H,"39,660"
20160727,H,"43,000"
20160727,H,"35,000"
20160727,H,"43,000"
20160727,H,"25,000"
20160727,H,"39,660"
20160727,H,"25,000"
20160727,H,"24,950"
20160727,M,"20,000"
20160727,M,"20,000"
20160727,M,"22,000"
20160727,M,"23,700"
20160727,M,"23,000"
20160727,M,"24,750"
20160727,M,"23,000"
20160727,M,"24,950"
20160727,M,"20,000"
20160727,M,"20,000"
20160727,M,"24,950"
20160727,M,"20,000"
20160727,M,"25,800"
20160727,M,"20,000"
20160727,M,"24,950"
20160726,M,"24,750"
20160726,M,"23,000"
20160726,M,"24,950"
20160726,M,"20,000"
20160726,M,"20,000"
20160726,M,"24,950"
20160726,M,"20,000"
20160726,M,"25,800"
20160726,M,"20,000"
20160726,M,"20,000"
20160726,M,"24,950"
20160726,M,"24,950"
20160726,M,"20,000"
20160726,M,"20,000"
20160726,M,"20,000"
20160726,M,"22,000"
20160726,M,"23,700"
20160726,M,"23,000"
20160726,H,"43,000"
20160726,H,"43,000"
20160726,H,"30,300"
20160726,H,"29,300"
20160726,H,"27,000"
20160726,H,"39,660"
20160726,H,"36,000"
20160726,H,"27,000"
20160726,H,"43,000"
20160726,H,"29,000"
20160726,H,"43,000"
20160726,H,"25,000"
20160726,H,"39,660"
20160726,H,"25,000"
20160726,H,"43,000"
20160726,H,"25,000"
20160726,H,"39,660"
20160726,H,"43,000"
20160726,H,"35,000"
20160726,H,"25,000"
20160726,H,"39,660"
20160726,H,"25,000"
20160726,H,"24,950"
20160726,H,"43,000"
20160726,H,"25,000"
20160725,M,"20,000"
20160725,H,"29,000"
20160725,M,"22,000"
20160725,M,"23,700"
20160725,M,"23,000"
20160725,M,"24,750"
20160725,M,"23,000"
20160725,M,"24,950"
20160725,M,"20,000"
20160725,M,"20,000"
20160725,M,"24,950"
20160725,M,"20,000"
20160725,M,"25,800"
20160725,M,"20,000"
20160725,M,"20,000"
20160725,M,"24,950"
20160725,M,"24,950"
20160725,M,"20,000"
20160725,H,"35,000"
20160725,H,"43,000"
20160725,H,"25,000"
20160725,H,"39,660"
20160725,H,"25,000"
20160725,H,"24,950"
20160725,H,"43,000"
20160725,H,"25,000"
20160725,H,"43,000"
20160725,H,"25,000"
20160725,H,"39,660"
20160725,H,"25,000"
20160725,H,"43,000"
20160725,H,"25,000"
20160725,H,"39,660"
20160725,H,"43,000"
20160725,H,"43,000"
20160725,H,"30,300"
20160725,H,"29,300"
20160725,H,"27,000"
20160725,H,"39,660"
20160725,H,"36,000"
20160725,H,"27,000"
20160725,H,"43,000"
20160725,M,"20,000"
20160724,M,"20,000"
20160724,H,"25,000"
20160724,M,"22,000"
20160724,M,"23,700"
20160724,M,"22,250"
20160724,M,"20,000"
20160724,M,"20,000"
20160724,M,"24,950"
20160724,M,"20,000"
20160724,M,"23,700"
20160724,M,"20,000"
20160724,M,"20,000"
20160724,M,"24,950"
20160724,M,"24,950"
20160724,M,"20,000"
20160724,M,"23,000"
20160724,M,"24,750"
20160724,M,"23,000"
20160724,H,"43,000"
20160724,H,"30,300"
20160724,H,"29,300"
20160724,H,"27,000"
20160724,H,"39,660"
20160724,H,"36,000"
20160724,H,"27,000"
20160724,H,"43,000"
20160724,H,"29,000"
20160724,H,"43,000"
20160724,H,"25,000"
20160724,H,"39,660"
20160724,H,"25,000"
20160724,H,"43,000"
20160724,H,"25,000"
20160724,H,"39,660"
20160724,H,"43,000"
20160724,H,"35,000"
20160724,H,"43,000"
20160724,H,"25,000"
20160724,H,"39,660"
20160724,H,"25,000"
20160724,H,"24,950"
20160724,H,"43,000"
20160724,M,"20,000"
20160723,M,"24,950"
20160723,H,"27,000"
20160723,M,"23,700"
20160723,M,"20,000"
20160723,M,"20,000"
20160723,M,"29,900"
20160723,M,"24,950"
20160723,M,"24,950"
20160723,M,"20,000"
20160723,M,"20,000"
20160723,M,"20,000"
20160723,M,"20,000"
20160723,M,"22,000"
20160723,M,"23,700"
20160723,M,"23,000"
20160723,M,"24,750"
20160723,M,"23,000"
20160723,M,"22,250"
20160723,M,"20,000"
20160723,H,"43,000"
20160723,H,"29,000"
20160723,H,"43,000"
20160723,H,"25,000"
20160723,H,"39,660"
20160723,H,"25,000"
20160723,H,"43,000"
20160723,H,"25,000"
20160723,H,"39,660"
20160723,H,"43,000"
20160723,H,"35,000"
20160723,H,"43,000"
20160723,H,"25,000"
20160723,H,"39,660"
20160723,H,"25,000"
20160723,H,"24,950"
20160723,H,"43,000"
20160723,H,"25,000"
20160723,H,"43,000"
20160723,H,"30,300"
20160723,H,"29,300"
20160723,H,"27,000"
20160723,H,"39,660"
20160723,H,"36,000"
20160723,M,"20,000"
20160722,M,"23,000"
20160722,H,"25,000"
20160722,M,"23,000"
20160722,M,"22,250"
20160722,M,"20,000"
20160722,M,"20,000"
20160722,M,"24,950"
20160722,M,"20,000"
20160722,M,"23,700"
20160722,M,"20,000"
20160722,M,"20,000"
20160722,M,"29,900"
20160722,M,"24,950"
20160722,M,"24,950"
20160722,M,"20,000"
20160722,M,"20,000"
20160722,M,"20,000"
20160722,M,"22,000"
20160722,M,"23,700"
20160722,H,"39,660"
20160722,H,"25,000"
20160722,H,"24,950"
20160722,H,"43,000"
20160722,H,"25,000"
20160722,H,"43,000"
20160722,H,"30,300"
20160722,H,"29,300"
20160722,H,"27,000"
20160722,H,"39,660"
20160722,H,"36,000"
20160722,H,"27,000"
20160722,H,"43,000"
20160722,H,"29,000"
20160722,H,"43,000"
20160722,H,"25,000"
20160722,H,"39,660"
20160722,H,"25,000"
20160722,H,"43,000"
20160722,H,"25,000"
20160722,H,"39,660"
20160722,H,"43,000"
20160722,H,"35,000"
20160722,H,"43,000"
20160722,M,"24,750"
20160721,H,"43,000"
20160721,H,"25,000"
20160721,H,"43,000"
20160721,H,"35,000"
20160721,H,"43,000"
20160721,H,"25,000"
20160721,H,"39,660"
20160721,H,"25,000"
20160721,H,"24,950"
20160721,H,"43,000"
20160721,H,"29,300"
20160721,H,"29,300"
20160721,H,"27,000"
20160721,H,"39,660"
20160721,H,"36,000"
20160721,H,"27,000"
20160721,H,"43,000"
20160721,H,"29,000"
20160721,H,"43,000"
20160721,H,"25,000"
20160721,H,"39,660"
20160721,H,"25,000"
20160721,H,"43,000"
20160721,H,"25,000"
20160721,H,"39,660"
20160721,M,"20,000"
20160721,M,"20,000"
20160721,M,"22,000"
20160721,M,"23,700"
20160721,M,"23,000"
20160721,M,"24,750"
20160721,M,"23,000"
20160721,M,"22,250"
20160721,M,"20,000"
20160721,M,"20,000"
20160721,M,"24,950"
20160721,M,"20,000"
20160721,M,"23,700"
20160721,M,"20,000"
20160721,M,"20,000"
20160721,M,"29,900"
20160721,M,"23,700"
20160721,M,"24,950"
20160721,M,"20,000"
20160720,M,"20,000"
20160720,H,"38,000"
20160720,M,"20,000"
20160720,M,"20,000"
20160720,M,"29,900"
20160720,M,"22,000"
20160720,M,"23,700"
20160720,M,"23,000"
20160720,M,"24,750"
20160720,M,"23,000"
20160720,M,"22,250"
20160720,M,"20,000"
20160720,M,"20,000"
20160720,M,"23,700"
20160720,M,"20,000"
20160720,M,"23,700"
20160720,M,"23,700"
20160720,M,"23,700"
20160720,M,"20,000"
20160720,H,"25,000"
20160720,H,"39,660"
20160720,H,"43,000"
20160720,H,"35,000"
20160720,H,"43,000"
20160720,H,"25,000"
20160720,H,"39,660"
20160720,H,"25,000"
20160720,H,"23,700"
20160720,H,"43,000"
20160720,H,"25,000"
20160720,H,"27,000"
20160720,H,"43,000"
20160720,H,"29,000"
20160720,H,"43,000"
20160720,H,"25,000"
20160720,H,"39,660"
20160720,H,"25,000"
20160720,H,"43,000"
20160720,H,"43,000"
20160720,H,"29,300"
20160720,H,"29,300"
20160720,H,"27,000"
20160720,H,"39,660"
20160720,M,"20,000"
20160719,H,"43,000"
20160719,M,"22,250"
20160719,H,"39,660"
20160719,H,"25,000"
20160719,H,"43,000"
20160719,H,"25,000"
20160719,H,"39,660"
20160719,H,"43,000"
20160719,H,"35,000"
20160719,H,"43,000"
20160719,H,"25,000"
20160719,H,"39,660"
20160719,H,"25,000"
20160719,H,"22,800"
20160719,H,"43,000"
20160719,H,"25,000"
20160719,H,"27,000"
20160719,H,"39,660"
20160719,H,"38,000"
20160719,H,"27,000"
20160719,H,"43,000"
20160719,H,"29,000"
20160719,M,"20,000"
20160719,M,"20,000"
20160719,M,"23,700"
20160719,M,"20,000"
20160719,M,"23,700"
20160719,M,"20,000"
20160719,M,"20,000"
20160719,M,"29,900"
20160719,H,"43,000"
20160719,H,"29,300"
20160719,H,"29,300"
20160719,M,"23,700"
20160719,M,"23,700"
20160719,M,"20,000"
20160719,M,"20,000"
20160719,M,"20,000"
20160719,M,"22,000"
20160719,M,"23,700"
20160719,M,"14,220"
20160719,M,"23,000"
20160719,M,"24,750"
20160719,M,"23,000"
20160719,H,"25,000"
20160718,H,"43,000"
20160718,M,"20,000"
20160718,H,"29,300"
20160718,H,"27,000"
20160718,H,"39,660"
20160718,H,"38,000"
20160718,H,"27,000"
20160718,H,"43,000"
20160718,H,"29,000"
20160718,H,"43,000"
20160718,H,"25,000"
20160718,H,"39,660"
20160718,H,"25,000"
20160718,H,"43,000"
20160718,H,"25,000"
20160718,H,"39,660"
20160718,H,"43,000"
20160718,H,"35,000"
20160718,H,"43,000"
20160718,H,"25,000"
20160718,H,"39,660"
20160718,H,"25,000"
20160718,H,"22,800"
20160718,H,"43,000"
20160718,H,"25,000"
20160718,M,"20,000"
20160718,M,"20,000"
20160718,M,"22,000"
20160718,M,"23,700"
20160718,M,"14,220"
20160718,M,"23,000"
20160718,M,"24,750"
20160718,M,"23,000"
20160718,M,"22,250"
20160718,M,"20,000"
20160718,M,"20,000"
20160718,M,"23,700"
20160718,M,"20,000"
20160718,M,"23,700"
20160718,M,"20,000"
20160718,M,"20,000"
20160718,M,"29,900"
20160718,M,"23,700"
20160718,M,"23,700"
20160718,H,"29,300"
20160717,H,"39,660"
20160717,M,"20,000"
20160717,H,"22,800"
20160717,H,"43,000"
20160717,H,"25,000"
20160717,H,"43,000"
20160717,H,"29,300"
20160717,H,"29,300"
20160717,H,"27,000"
20160717,H,"39,660"
20160717,H,"38,000"
20160717,H,"27,000"
20160717,H,"43,000"
20160717,H,"29,000"
20160717,H,"43,000"
20160717,H,"25,000"
20160717,H,"39,660"
20160717,H,"25,000"
20160717,H,"43,000"
20160717,H,"25,000"
20160717,H,"39,660"
20160717,H,"43,000"
20160717,H,"35,000"
20160717,H,"43,000"
20160717,H,"25,000"
20160717,M,"20,000"
20160717,M,"18,000"
20160717,M,"20,000"
20160717,M,"20,000"
20160717,M,"20,000"
20160717,M,"22,000"
20160717,M,"23,700"
20160717,M,"14,220"
20160717,M,"23,000"
20160717,M,"24,750"
20160717,M,"23,000"
20160717,M,"22,250"
20160717,M,"20,000"
20160717,M,"20,000"
20160717,M,"22,250"
20160717,M,"20,000"
20160717,M,"29,900"
20160717,M,"23,700"
20160717,M,"22,250"
20160717,H,"25,000"
20160716,H,"39,660"
20160716,H,"25,000"
20160716,H,"22,800"
20160716,H,"43,000"
20160716,H,"25,000"
20160716,H,"43,000"
20160716,H,"29,300"
20160716,H,"29,300"
20160716,H,"27,000"
20160716,H,"39,660"
20160716,H,"38,000"
20160716,H,"27,000"
20160716,H,"43,000"
20160716,H,"29,000"
20160716,H,"43,000"
20160716,H,"25,000"
20160716,H,"39,660"
20160716,H,"25,000"
20160716,H,"43,000"
20160716,H,"39,330"
20160716,H,"25,000"
20160716,H,"39,660"
20160716,H,"43,000"
20160716,H,"35,000"
20160716,H,"43,000"
20160716,H,"25,000"
20160716,M,"20,000"
20160716,M,"20,000"
20160716,M,"22,000"
20160716,M,"23,700"
20160716,M,"14,220"
20160716,M,"23,000"
20160716,M,"24,750"
20160716,M,"23,000"
20160716,M,"22,250"
20160716,M,"20,000"
20160716,M,"22,250"
20160716,M,"20,000"
20160716,M,"20,000"
20160716,M,"22,250"
20160716,M,"20,000"
20160716,M,"18,000"
20160716,M,"20,000"
20160716,M,"20,000"
20160716,M,"29,900"
20160716,M,"23,700"
20160715,H,"43,000"
20160715,M,"20,000"
20160715,H,"29,300"
20160715,H,"27,000"
20160715,H,"39,660"
20160715,H,"38,000"
20160715,H,"27,000"
20160715,H,"43,000"
20160715,H,"29,000"
20160715,H,"43,000"
20160715,H,"25,000"
20160715,H,"39,660"
20160715,H,"25,000"
20160715,H,"43,000"
20160715,H,"39,330"
20160715,H,"25,000"
20160715,H,"39,660"
20160715,H,"43,000"
20160715,H,"35,000"
20160715,H,"43,000"
20160715,H,"25,000"
20160715,H,"39,660"
20160715,H,"25,000"
20160715,H,"22,800"
20160715,H,"43,000"
20160715,H,"25,000"
20160715,M,"20,000"
20160715,M,"20,000"
20160715,M,"22,000"
20160715,M,"23,700"
20160715,M,"14,220"
20160715,M,"23,000"
20160715,M,"24,750"
20160715,M,"23,000"
20160715,M,"22,250"
20160715,M,"20,000"
20160715,M,"20,000"
20160715,M,"22,250"
20160715,M,"20,000"
20160715,M,"18,000"
20160715,M,"20,000"
20160715,M,"20,000"
20160715,M,"29,900"
20160715,M,"23,700"
20160715,M,"22,250"
20160715,H,"29,300"
20160714,H,"39,330"
20160714,M,"14,220"
20160714,H,"39,660"
20160714,H,"43,000"
20160714,H,"35,000"
20160714,H,"43,000"
20160714,H,"25,000"
20160714,H,"39,660"
20160714,H,"25,000"
20160714,H,"22,800"
20160714,H,"43,000"
20160714,H,"25,000"
20160714,H,"43,000"
20160714,H,"29,300"
20160714,H,"27,000"
20160714,H,"39,660"
20160714,H,"38,000"
20160714,H,"27,000"
20160714,H,"43,000"
20160714,H,"29,000"
20160714,H,"43,000"
20160714,H,"25,000"
20160714,H,"39,660"
20160714,H,"25,000"
20160714,H,"43,000"
20160714,M,"23,000"
20160714,M,"24,750"
20160714,M,"23,000"
20160714,M,"22,250"
20160714,M,"20,000"
20160714,M,"18,000"
20160714,M,"20,000"
20160714,M,"20,000"
20160714,M,"29,900"
20160714,M,"23,700"
20160714,M,"22,250"
20160714,M,"20,000"
20160714,M,"22,250"
20160714,M,"20,000"
20160714,M,"20,000"
20160714,H,"29,300"
20160714,M,"20,000"
20160714,M,"20,000"
20160714,M,"22,000"
20160714,M,"22,250"
20160714,H,"25,000"
20160713,M,"20,000"
20160713,M,"20,000"
20160713,M,"29,900"
20160713,M,"23,700"
20160713,M,"22,250"
20160713,M,"20,000"
20160713,M,"24,750"
20160713,M,"23,000"
20160713,M,"22,250"
20160713,M,"20,000"
20160713,M,"20,000"
20160713,M,"22,250"
20160713,M,"20,000"
20160713,M,"18,000"
